token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44
0,punct,-0.010987172,-0.0018717578,0.025368849,0.039191436,-0.010991956,-0.0044592023,-0.026815876,0.039456446,-0.019625032,-0.025757402,-0.018289028,-0.0052051726,-0.012446374,0.0032945445,-0.040772855,-0.0140045695,-0.018988319,0.0038577553,-0.010310646,-0.013480682,-0.0206524,8.878883e-05,-0.023677962,0.010976584,0.021017129,-0.03339342,0.021979641,-0.008327123,0.024967194,-0.016861496,0.044936802,-0.0030798842,-0.03527368,-0.018465042,0.021054411,-0.015771706,0.017934531,-0.017178273,-0.00021510321,0.025923781,0.0048025195,0.026222382,-7.598581e-05,0.005498487,0.031048244
1,punct,-0.018258912,0.020862374,0.022370443,0.009762817,-0.0413021,0.007136886,-0.006312907,-0.016334511,0.0155034475,0.013448369,-0.013575701,-0.007552789,-0.0018627478,0.036665373,0.0038346855,-0.0059267017,-0.026696375,0.02234924,-0.00017330672,-0.006710615,-0.002203138,0.01564088,0.0053477795,9.452235e-05,0.00073372916,0.02978371,0.01805589,0.00082297367,0.0066382214,0.01848638,0.024557607,0.037347417,-0.0016170436,0.025121735,0.00020462184,0.003034439,-0.018294634,0.020683017,-0.016884614,0.06538903,0.002471979,-0.022260634,0.018977376,0.006540391,0.044092357
2,punct,0.022545544,0.02830863,0.024342613,0.010555759,0.02262216,-0.016331209,0.0028624837,0.019064285,0.014090534,0.012396566,0.006572931,-0.035742827,0.01225051,-0.016659446,-0.010067429,0.019217346,0.014053686,0.0022470315,0.03391844,-0.019348074,-0.007985196,0.044903185,-0.016543085,0.004733459,-0.019806884,-0.009786784,-0.004028124,0.0068243123,0.0050027524,0.010083076,-0.0054514864,-0.018506506,-0.0004715823,-0.0036557456,0.0030195948,-0.0054466873,-0.010347002,0.010330295,-0.028590957,0.027699662,-0.015985684,0.035630826,0.019309299,-0.010936937,0.018740673
3,punct,-0.01227542,-0.0067510786,0.029113753,0.0010408182,0.012214653,0.01165045,0.020409929,0.02781361,-0.041291874,-0.0028189814,-0.028983831,-0.0056297253,-0.002587459,-0.020560956,-0.026243187,0.012243101,-0.0018830713,-0.021211822,0.011371055,-0.00051497,0.030401248,0.004102595,0.013371725,-0.0054496834,0.021078816,-0.027876927,-0.0040797344,-0.007066272,-0.011260574,-0.005810033,0.008528261,0.001324882,0.0062996424,-0.003941687,-0.04271575,-0.025121255,-0.00871276,0.0012882007,0.0081333155,-7.90562e-05,0.0047370377,-0.0117675075,-0.019471342,0.0013410939,0.003373928
4,punct,0.0018048937,0.026077919,-0.024814265,0.0395681,-0.018396068,-0.011559095,0.039254367,-0.0014425198,0.020825926,-0.0005058119,-0.025353953,3.6083136e-05,-0.004334712,-0.022418372,-0.009273096,0.008763323,-0.0022307297,-0.00033217974,0.004012116,-0.01553823,-0.005983485,0.023929786,-0.012317624,0.009625717,0.029001381,0.0070963213,-0.0033302607,0.00021613167,0.019595226,-0.0091861235,-0.0021996829,-0.026236488,-0.011533763,-0.0073332055,-0.016221706,0.00093652616,-0.0002566275,-0.024672832,0.008419155,0.0025464422,0.0069263065,-0.0148971565,0.018068725,-0.038041037,0.0050428025
5,punct,-0.028562855,-0.0084663415,-0.024847882,0.020605542,-0.01370484,-0.027434276,0.0098090805,-0.03847962,0.0003969662,-0.03296762,-0.0011064662,-0.035578888,-0.04689146,-0.015500895,0.0020795616,-0.030455897,0.016917966,-0.013796098,-0.022775473,0.012357073,-0.012139955,-0.027583497,0.015428328,-0.009361214,-0.007776373,0.023979757,0.035595704,-0.007862312,0.0107211685,0.009766959,-0.013285256,0.027056178,0.0070617334,-0.0528323,0.014587924,0.015343862,0.01508093,-0.028847467,0.028388148,0.010021063,-0.0057268105,-0.017303992,0.015809638,-0.01968775,-0.008303373
6,punct,-1.3120915,-0.06926084,0.6410949,-1.1249151,-0.778849,-0.25050962,0.26777998,-0.2569402,-0.081501886,0.4933752,0.19925025,-0.6947414,0.3960122,0.5136248,-0.5262349,-0.2625998,0.15011692,0.52169406,0.33219254,1.1747681,-0.46118066,0.07335666,0.57061875,0.081025735,1.1559143,0.06259464,-1.8254503,0.035053294,0.54848695,-0.6217415,0.37586993,-0.2278185,-0.29039827,-0.16572751,0.8071294,0.32926628,0.014445274,0.5043166,-0.25787106,0.5226891,-0.053961404,0.55306214,-1.6384625,-0.4574373,0.14791037
7,punct,0.0017524364,0.0010633585,-0.004244682,0.0060898094,0.015661784,0.023660805,0.028885854,0.015045288,-0.03161541,0.024685103,-0.019541683,-0.016339224,0.008812583,0.021337682,0.03587963,-0.017401364,0.030606829,-0.010473286,0.03649111,-0.0028048342,-0.013737412,0.0164669,0.045161508,0.03500974,0.012602989,0.025402488,0.027308771,0.032204933,0.0072232527,0.0043930737,-0.015261884,0.014516905,0.014606572,0.03842148,0.018842718,0.062290225,-0.020767936,-0.01646051,0.02347054,-0.011301193,0.007056099,0.014388102,-0.019292243,0.014819286,0.019362092
8,punct,0.016695904,-0.009855734,0.0024550206,-0.0013094951,0.0038087647,0.013702022,-0.007897726,-0.027917806,-0.015697261,0.03664185,-0.016268246,-0.014544847,-0.0019457192,-0.05318076,-0.015994575,-0.02751347,-0.00711621,-0.03088554,0.025635399,-0.021561895,0.008770917,-0.0060801916,-0.020680988,-0.0124734705,-0.017865064,-0.02065968,-0.0055080955,0.02522668,-0.024910228,0.020798048,0.0071678692,0.009497204,-0.011529793,0.02248167,-0.017610291,-0.007487509,-0.0034138435,0.013146465,0.02714621,0.011077137,0.008499718,0.027524296,-0.0030404076,-0.0062378147,0.016797148
9,punct,0.032133237,0.037455887,-0.031663433,0.030129401,0.004588356,0.017879456,-0.0050373063,0.013792856,-0.021365851,0.031065492,-0.0091423895,0.0013394192,-0.0057007023,0.01698728,-0.004241131,0.0021620253,-0.020554768,0.014172648,0.0031189013,-0.0051717125,-0.02683483,-0.00667799,-0.027092649,-0.016250188,-0.008448891,0.029419763,-0.0059706145,-0.010941919,-0.013994316,0.024398219,-0.031345084,-0.0087797465,-0.021281186,0.02983979,-0.023274815,-0.0056865923,0.005398134,-0.026018417,0.06462572,-0.023617575,0.02114205,0.011077492,0.002173072,-0.004154756,-0.0015424177
10,punct,0.0038979345,-0.022172034,0.013288949,0.026337413,0.033860687,-0.02920346,0.015271435,0.03287148,-0.0017821036,0.0074631297,-0.00808114,-0.0070255133,0.0059036976,-0.000531548,0.03457744,0.027070183,0.031487152,-0.017379787,0.023435166,0.015872724,-0.008487555,-0.004757956,-0.0072899046,0.019076154,0.047607884,-0.012066872,-0.02016374,0.019898187,0.021821542,-0.017778128,0.0069491128,0.0030485895,0.0022886514,0.004638288,0.016737849,-0.0097128935,-0.01542471,-0.008735763,-0.009791507,0.014175142,0.0140688615,-0.012182999,0.002447089,0.004635602,0.0022485205
11,punct,0.10272665,-0.21526875,0.3779248,-1.1722298,0.50613874,-0.11077369,-0.08952593,-0.13672376,0.073835716,-0.19716915,-0.35093337,0.055624053,0.06652671,-0.1516231,-0.5069855,-0.10350948,0.11119746,0.0446267,0.08952907,0.007823143,-0.010879621,-0.25644782,0.39988065,0.052385364,0.42165726,0.027333185,0.15053384,-0.13987875,-0.27326897,0.15159163,-0.043504316,0.03050097,0.019491,0.24044436,0.06888144,0.09443461,0.070695825,0.06861414,-0.2268295,0.17061575,0.028825296,0.26697296,0.023407152,0.46211982,0.045912728
12,punct,0.10645305,-0.28180853,0.23798192,-0.9491996,0.48807195,-0.14017867,-0.070689246,-0.13212036,0.06479953,-0.081064336,-0.322637,0.029808855,0.048767664,-0.24131536,0.15239099,-0.091160156,0.10977597,0.041947525,0.08057867,0.022530813,0.01053641,-0.2769878,-0.01211349,0.022802554,0.47486666,0.033334415,-0.45168337,-0.044413235,0.28962344,0.0287067,0.034720223,0.02957488,0.019601563,0.23595726,0.0483561,-0.05381462,0.06091897,0.11273749,0.34749427,0.12999839,0.0634317,0.3906216,0.02677509,-0.46037865,0.5421439
13,punct,0.11181096,-0.41251278,-0.40804476,-0.4348583,-0.2697411,0.059680633,-0.06157908,0.03527368,-0.0077550104,-0.65961665,0.036653012,0.03402744,0.036675636,0.068796,-0.96887493,0.5025931,0.13455416,-0.1118587,-0.09985534,-0.054499324,-0.05558561,-0.22958633,-0.054040313,-0.011752939,0.03462446,-0.041042592,-0.2886981,0.010295048,0.055914726,0.040187743,-0.13349533,-0.0934423,-0.055609617,0.337944,-0.034672294,0.21829145,-0.059715092,-0.08713433,-0.25498766,-0.11127322,-0.07273399,0.30112252,-0.051016245,-0.31959933,0.37194043
14,punct,-0.0035421934,-0.011563311,0.0075226477,0.0364567,-0.006671635,0.020943305,-0.030882947,0.024826733,-0.003982798,0.037280086,0.008388703,-0.01701779,-0.011808757,-0.03668943,0.00843792,-0.023143608,0.025029449,0.039162446,0.005422497,0.014015298,-0.024007715,0.014973379,-0.020322045,-0.01549332,-0.020308707,0.0008155081,0.016775519,-0.00022671427,0.027004221,0.016732968,-0.02432672,0.025823452,0.011732101,-0.026762122,0.050728228,0.0066977474,0.0052083763,0.005529793,-0.0013566726,0.026642127,-0.004259916,-0.021389203,0.004389872,-0.02055645,-0.005706473
15,digit,-1.4104611,0.8370722,-1.1717229,-0.37159672,-0.020708973,-0.26588532,0.39566734,-0.22008309,-0.0034674632,-0.93331575,0.16085795,-0.07736329,0.09764004,0.48144135,0.025930487,-0.2897146,0.15836325,-0.036772855,1.5715026,0.19888064,-0.48699936,-0.19208327,0.7615477,0.16804999,0.699908,0.010135817,-0.7709933,-0.47609496,-0.750958,0.411295,0.17687154,-0.9217929,-0.08495656,0.15811731,0.8569884,-0.28888974,0.79725224,-0.6059939,0.082961835,0.03208908,-0.66536856,0.9821284,-1.4906766,0.4192209,-0.73913985
16,digit,-1.4091847,0.7156458,-0.99714416,-0.2325332,-0.5504774,-0.2640927,-0.07917002,-0.102551885,0.032232624,-0.78711504,0.16150339,-0.026429305,-0.019438092,0.15270226,0.19415867,-0.25973803,0.17240797,0.06111663,1.2765846,0.07130748,-0.42103347,0.08316054,0.5299884,0.071390785,0.84430367,0.02039047,-0.83745146,-0.041980367,-0.5849413,0.37147865,0.90515864,-0.7275213,-0.29737118,0.37098265,1.0357333,0.069913924,0.18449417,0.02020057,0.7667988,0.15390132,-0.80150485,0.21974954,-1.645963,0.50322986,-0.6535625
17,digit,-1.3679241,0.8664124,-1.0010309,-0.16551046,-0.4470732,-0.25464895,0.30030233,-0.16749606,-0.01646982,-0.6575829,0.14856285,0.048414946,-0.14029853,-0.16454615,0.17777541,-0.27277488,0.16677469,0.054629553,1.1212523,0.26885226,-0.60970455,0.13420974,0.33954617,0.010717628,0.5235985,0.012589727,-0.900837,0.12804684,-0.42401606,0.53691685,0.96851397,-0.059143074,-0.6751592,-0.029646514,1.4276136,0.026588654,-0.4420348,-0.20395158,0.91790915,-0.04474817,-0.9547815,-0.21026713,-1.4067961,0.49243444,-0.43564352
18,digit,-1.3812002,0.6594712,-1.1521025,-0.048008952,-0.45097023,-0.2964441,0.29616112,-0.08620261,0.005513634,-0.85163885,0.15904607,-0.116464674,-0.04169008,-0.45835286,0.173015,-0.26757643,0.17461461,0.25734618,1.3008945,0.024717372,-0.65715104,0.26766175,0.42693725,0.42490867,0.64753485,0.011879022,-0.7663127,0.11768398,-0.38042396,0.4626853,0.4717108,-0.24113666,0.09426432,0.15933017,1.1244481,-0.11594868,-0.11021617,-0.00512754,0.81501937,-0.31914133,-1.151999,-0.21885027,-1.6986613,0.7022711,-0.1303033
19,digit,-1.3626385,0.77816343,-1.1910126,-0.33695617,-0.32558396,-0.27828225,0.20712893,-0.083151504,0.0056303446,-0.8689358,0.15316406,-0.059861545,-0.049956758,-0.20281841,-0.041586544,-0.2618735,0.15594341,0.037475266,1.6384991,0.20780477,-0.57128066,0.17892164,0.6793347,0.12758878,0.49728552,0.0120839365,-0.73274815,0.22830811,-0.5389194,0.4109299,0.55382323,-0.21256109,-0.16584207,0.27744374,1.037814,-0.035683326,-0.11393291,-0.3483041,0.7092826,0.07604908,-1.2448329,0.23567843,-1.5078851,0.52341264,-0.5848697
20,digit,-1.4420019,0.5608312,-1.2987696,-0.34870803,-0.6755411,-0.27933234,0.1872371,-0.017913554,0.023236567,-1.2742009,0.16596062,-0.0923676,-0.027688148,-0.073855124,0.23827828,-0.28434393,0.16115588,0.07409514,1.2651078,-0.008244247,-0.49086633,0.41650563,0.8030135,0.25165,0.4668785,0.019250147,-0.7771704,0.42734426,-0.4279317,0.40111032,0.083928436,-0.5664665,0.17056775,0.4814303,0.63439184,-0.17314072,0.40348625,-0.12984335,1.1262947,-0.6562548,-0.95145255,0.65713173,-1.4733647,0.63994545,-0.4510048
21,digit,-1.4430902,0.82962406,-1.2926222,-0.4277962,-0.31437454,-0.25000197,0.13535777,-0.2011203,-0.009139192,-1.1244538,0.15704972,-0.19522434,-0.059817504,0.18865956,0.14277257,-0.2674843,0.14902858,-0.1053928,1.366691,0.38660032,-0.5474411,0.05205511,0.7760912,0.06130075,0.6851476,0.0065020453,-0.79513407,0.013587057,-0.5158995,0.3744638,-0.058906212,-0.20103253,0.12674184,0.29299307,0.86542857,-0.27725244,-0.09915097,-0.06937664,0.4735095,-0.006128749,-1.0185947,0.7670454,-1.7039831,0.62397283,-0.39590442
22,digit,-1.3969206,0.76586014,-1.3275088,-0.5298981,-0.25646326,-0.26337343,0.49126455,-0.050788887,-0.0020642378,-1.0929754,0.15408555,-0.0373975,-0.035294056,0.13843822,0.0878999,-0.28385463,0.15053028,-0.2627825,1.319316,-0.09978225,-0.7096609,0.35224488,0.7767513,0.106390804,0.7988701,-9.118252e-05,-0.8970174,0.16780418,-0.56733805,0.29972154,0.15691493,-0.42760846,0.099353105,0.38044527,0.7514208,-0.18540256,0.14258267,-0.30459076,0.22919644,-0.052022595,-0.86611456,0.87614113,-1.5908091,0.66635895,-0.49590427
23,digit,-1.4247284,0.8293736,-1.3988286,-0.46562636,-0.50302625,-0.24859385,0.55065846,0.04578709,0.00337022,-1.1735383,0.1625378,-0.07876276,0.033443104,0.22486885,0.097608075,-0.2848227,0.16187747,-0.21147789,0.97585386,0.2374489,-0.7961233,0.27615768,0.88701487,0.13937195,0.80109566,0.009551365,-1.0070586,0.24712466,-0.45858896,0.40111977,0.09958101,-0.4721143,0.32363495,-0.3146613,0.56689465,-0.2881155,0.38377097,0.081122115,0.47352213,0.32609385,-0.7552694,1.0337132,-1.5440236,0.5687031,-0.6875938
24,digit,-1.5020738,1.0050588,-1.2987332,-0.4924558,-0.11096394,-0.2521902,0.35703224,-0.057729445,0.014301034,-1.2682091,0.163019,-0.13915953,-0.007924002,0.16503863,0.18696319,-0.28492263,0.15391845,0.079003245,1.2121971,-0.22786137,-0.49360144,-0.017880242,0.61339283,0.3094803,1.1078815,0.006578247,-1.0417045,-0.04992268,-0.62509,0.3811348,-0.2359926,-0.4419838,0.41476116,0.1435926,0.84250647,-0.38362142,-0.30829033,-0.1015693,0.30260956,0.28505462,-0.718077,1.069842,-1.3551006,0.5141881,-0.821691
25,punct,-0.020193648,-0.007529987,-0.00213034,-0.027241174,0.0015851655,-0.0068004024,-0.0134572275,0.041540507,0.0021907473,0.004308167,-0.0067556393,0.020242175,0.008959992,0.0092768725,-0.0078859,0.018370751,-0.051377364,-0.01928667,-0.025406022,0.012842691,-0.03389458,-0.0026203836,0.023369253,0.01283033,0.016815636,-0.00761402,-0.03003943,0.01690743,0.010571116,-0.034893997,0.027557425,-0.0062558018,-0.0065166955,0.015476316,0.022854595,0.0023827062,-0.02289292,0.010818388,-0.0013370671,-0.001333504,0.022970838,0.009704904,0.014237945,-0.02203762,0.0019841387
26,punct,0.00789691,-0.018207842,0.010353549,-0.0053479928,0.0049877614,-0.00028685975,0.008893923,-0.01735044,-0.0010768722,-0.0032328214,0.01286578,-0.0031278252,-0.016251227,-0.028341124,0.0032715609,-0.017693857,0.04467578,-0.03825072,0.028146464,0.014914587,-0.030667052,-0.028768556,-0.022634177,-0.01899363,0.0322056,0.011696738,0.003106521,0.041090775,0.03726755,0.0021483556,0.020616183,-0.0033213468,0.022921981,0.006164285,0.013723485,0.018994633,0.032455843,0.03110483,-0.016942024,-0.022815315,0.031139497,-0.03323422,-0.0013095308,-0.019315906,0.05071469
27,punct,-0.011897812,0.04273591,0.028878365,-0.00790706,-0.0109356055,0.008841076,-0.029937882,0.017097497,0.020209733,-0.002090716,-0.019458486,0.0034153499,0.0139485,0.0156214265,0.009606492,-0.028415512,0.023137152,0.018015256,-0.0022367144,-0.013380964,-0.011251694,0.014877363,0.010275257,-0.0006850227,0.018333906,0.022572286,-0.032333873,-0.019073183,-0.03216084,0.0019997496,0.023214648,-0.048685115,0.0012132485,-0.004027268,0.006192243,0.00068082806,0.0025338582,0.019897545,0.0065181544,0.022499237,-0.025039598,0.028805537,-0.0120203085,0.035224136,-0.019205268
28,punct,-0.0036944014,-0.023701794,0.036952406,0.010500657,-0.007431405,0.002392721,-0.012173861,-0.024216933,-0.0047651837,-0.042383675,0.0136340065,-0.0019474304,-0.014228514,-0.003223878,0.0083709555,-0.013575509,-0.023122942,-0.0037770895,0.006706642,0.03312883,-0.013109454,0.028667936,-0.013222023,-0.0029522725,0.02676285,0.021138668,0.008697541,0.009705307,0.017128836,0.0056304745,-0.010094038,-0.04524937,-0.022440402,0.014681996,0.008294645,-0.013389983,-0.02150409,-0.003920612,0.040466554,-0.015512276,0.0063084643,-0.002620784,0.014821951,-0.017238043,-0.055235513
29,punct,-1.1158133,0.0891806,-0.40408844,-0.40197447,-0.346597,-0.31791162,0.57553583,0.24200131,-0.04568276,0.09164439,0.14935945,-0.01698757,0.1453029,0.2615918,-0.07083287,-0.2625788,0.18646957,-0.16921182,0.089628056,0.39374927,-0.5256613,-1.311124,1.2134159,0.15528019,0.66738766,0.004718929,-0.89906096,0.58743584,0.20117682,0.30664188,-0.17121413,1.0677255,-0.39868608,0.6510144,-0.9332407,-0.2995528,0.04102757,0.7911838,-1.0421168,-0.4254458,0.1349018,-0.79546905,0.053651202,1.2070357,-0.98633504
30,punct,-0.0031393056,-0.04742459,-0.0059549306,-0.004033751,0.04212073,0.016240945,0.01154628,-0.02124995,-0.01554505,-0.00076633965,-0.016369224,-0.017218838,-0.012243936,-0.020668838,0.0033059195,-0.01836937,0.011359832,-0.0057040863,0.013394343,-0.02007355,-0.008310707,-0.006865566,-0.0014511076,-0.0132007515,-0.00039164617,0.021697074,0.017887205,-0.009484655,0.03686889,-0.010109562,-0.03803213,-0.0064262496,0.0037015225,0.02636941,0.005551684,0.009084786,0.0075864564,0.024106005,0.02422487,0.004236184,-0.02738108,-0.01805255,0.0021079609,-0.03134968,-0.0036339317
31,punct,0.010506056,0.026834516,-0.024963161,-0.033221133,-0.005176193,-0.0062394887,-0.026667101,-0.00464207,-0.009911594,0.012952665,-0.021018691,0.010072013,0.001821989,-0.04461315,-0.006215641,0.020889776,-0.0031262129,-0.026143858,0.023116542,0.032141376,0.0004914386,-0.013737057,0.019446999,-0.021059789,-0.0035614267,0.017968528,-0.00046445016,0.027936978,0.047216225,0.005310361,-0.0006208244,-0.024419831,-0.033839878,-0.0099155465,-0.007814815,-0.010990496,0.010881791,0.01377555,0.037046917,-0.016775131,-0.0005362024,-0.028656092,0.0075946804,-0.016250402,-0.0122911865
32,letter,-1.1500404,0.2893694,0.45036018,-0.14692764,0.13317566,-0.1986582,0.26573822,-0.09056593,-0.017387807,-0.19890732,0.14387073,0.015366471,-0.4958163,-0.66907513,0.3119903,-0.23022711,0.1072047,0.05202834,-0.6266281,0.2559675,-0.4957316,-1.1730951,0.23604983,-0.4214155,0.5235098,0.0057251193,-0.965187,-0.44186106,-0.039159108,0.24177256,1.0125568,0.5293582,0.9964721,0.806602,0.9687528,-0.060723342,-0.49922785,-0.5686324,-0.7139548,0.5509433,-1.2515786,-0.29070604,0.028333459,0.33635497,0.030353889
33,letter,-1.2023174,0.97627556,0.5265282,-0.42651603,0.09266741,-0.1867649,0.1177121,-0.11251815,-0.010212362,-0.4026268,0.13981551,-0.06382438,0.11557351,-0.5231982,-0.23562175,-0.2702776,0.15092735,0.25794524,0.6066605,1.1543336,-0.5182003,-0.5849187,0.73034096,-0.47770655,-0.55502367,0.0075516864,-1.0564092,-0.2812952,0.12852126,0.09690662,-0.70757365,0.60325456,0.6465736,-0.658522,1.0537944,-0.37176794,0.6327341,-0.3880624,0.38673797,0.6123972,-1.0665112,-0.6544574,-0.8113824,-0.33002865,0.065623105
34,letter,-1.3031837,0.6688259,0.91583604,-0.016791103,-0.7229209,-0.25235215,-0.24273412,-0.2419294,-0.045827586,-0.17406633,0.14823136,0.052838434,-0.038226906,-0.46673712,0.2635624,-0.26191667,0.16294624,0.021706598,0.1853452,0.9872129,-0.5584093,-0.8607963,0.28883812,-0.10175288,-0.19484165,0.0036709772,-0.8371425,0.6987792,0.14507622,0.23547946,-0.25908208,-0.49747086,-0.20892319,0.66651946,0.46809494,-0.67931986,-0.37414584,0.8002269,-0.5614072,1.2983979,-1.3220943,-0.32691348,-0.9290903,0.47362766,0.42159456
35,letter,-1.3678212,0.7198037,0.6414058,-0.41408378,-0.8450858,-0.27204308,0.013007593,-0.3351779,0.034979332,-0.1493023,0.17034131,0.2702223,0.22961347,-0.83829916,0.44245696,-0.24296775,0.16858557,0.3611793,0.37930343,0.14696841,0.014856715,-0.94571644,0.99142486,0.061709907,-0.77011317,0.028741818,-0.5465905,0.7221745,0.0027269882,0.19744734,0.59216243,0.15381834,-0.6728374,-0.6994955,0.5531612,-0.1788733,0.8817208,0.14402944,-0.6690852,1.1164778,-0.8432027,-0.7476382,-0.6967187,0.3188834,0.4360004
36,letter,-1.249584,0.34803915,0.39858198,-0.024258774,-0.6286006,-0.26815528,0.5812768,-0.39150804,0.27261505,-0.4096244,0.1731569,0.6459028,0.28390643,-0.648654,0.38700205,-0.1892611,0.05488468,-0.2582854,0.071628936,0.93991876,-0.03400387,-1.3427879,-0.19876842,-0.69154197,0.60125977,0.033442345,-0.90348136,0.08314627,0.23232746,0.31646764,0.8684795,-0.77407163,-0.21318033,-0.34840873,1.2315496,-0.29742557,0.4630993,-0.74401236,0.46972063,0.84825724,-0.7836995,-0.16646376,-0.66733396,0.4269349,0.19232222
37,letter,-1.091099,0.2939846,0.41590008,-0.27250677,-0.13491216,-0.21313769,0.625183,-0.20202824,0.026741022,-0.29341805,0.14893658,0.06639211,0.06148573,-0.25011972,0.07314687,-0.24549614,0.1586128,-0.039005253,0.49100596,1.5933276,-0.40342817,-0.57499975,0.32287648,-0.7198003,-0.2857655,0.023062645,-0.58768374,-0.19744052,0.13495322,0.18099014,0.6148908,0.16929442,-0.7432227,0.11599807,1.0489149,-0.100347176,-0.09439016,-0.17190945,-0.23324485,1.289103,-1.2964071,-0.49175006,-1.3445659,0.31011623,0.1861974
38,letter,-1.2198714,0.48491418,0.52715254,-0.1713061,0.12139872,-0.23103447,0.3706998,-0.11808675,-0.012050993,-0.2967989,0.14597395,0.18259645,0.09360202,0.22136985,-0.08900974,-0.25204748,0.15160136,-0.18991531,0.4935792,-0.051966555,-0.43668273,-0.87839675,0.35499,-0.8256832,-0.684683,0.015108738,-0.9216848,0.55895054,0.28802702,0.10713748,-0.05648468,0.16530609,0.45089108,0.8000935,1.0408008,-0.8454809,-0.8853762,-0.71270037,-0.42601505,1.3062192,-0.19527096,-0.3361827,-1.5377827,0.37825373,0.59622216
39,letter,-0.86120075,-0.26258713,1.0453788,-0.6106015,-0.62415195,-0.23486225,-0.3342166,-0.44695938,0.010348122,-0.61470056,0.14279804,0.13528554,0.108400874,0.55446094,0.20708641,-0.2329827,0.14131904,0.3594154,0.21372874,1.745106,-0.5216633,-1.1972216,0.19641003,-0.6382284,-0.5587196,0.023775183,-1.1887535,0.5818953,0.07716691,-0.026346691,-0.31903756,0.028274449,0.7192796,-0.18945707,0.7508732,0.14634375,0.23565385,0.036765564,-0.52618873,0.063152656,-0.35799915,-0.14772499,0.104946256,-0.025742045,0.32190514
40,letter,-1.3548615,0.6734345,0.19764933,-0.12798579,-0.6014743,-0.2729977,-0.30889368,-0.276897,-0.020919926,0.22539358,0.13503698,0.2144752,0.15377516,-0.2934134,0.60572445,-0.26383978,0.16473013,0.06795443,-0.29257607,0.7421446,-0.4122667,-1.3615822,-0.33405736,-0.8551557,0.8547496,0.009180073,-1.0386074,-0.5431381,-0.29938734,0.29714796,0.31916413,-0.0008222616,-0.30314562,0.46053135,1.4048619,0.64416444,1.0700393,-0.08462598,0.24537927,0.2666077,-1.1045312,-0.38539746,-0.3547285,0.2542022,0.07371068
41,letter,-1.3432112,0.69154614,0.61591434,-0.8733519,-0.56032497,-0.2878972,-0.0257503,-0.07557616,-0.03319675,0.084593624,0.14812844,-0.18790808,0.09956992,-0.014784222,0.35590094,-0.27348298,0.14349201,0.008382518,-0.11495668,0.31433448,0.10644472,-1.2479308,0.36360043,-0.08841735,-0.63457847,0.011382868,-1.1838663,0.61824864,-0.048034426,0.084391564,-0.5864464,0.4398548,0.33732054,0.45779356,1.3897026,0.056145366,-0.22935365,-0.04733041,-0.66325396,1.0891588,-1.1758062,-0.17508474,-1.1784012,0.37281874,0.5582346
42,letter,-1.1630102,0.3999489,0.46744812,-0.7172833,-0.11666931,-0.1963771,0.050324086,-0.32950935,-0.047344267,-0.3442701,0.13654242,-0.15725495,0.032427203,-0.17341262,0.4093259,-0.2551968,0.14149967,0.38475293,-0.018664926,-0.29355153,-0.3399356,-0.9841849,0.027935041,0.15531549,-0.7114232,0.0036820685,-0.8440934,1.1452942,0.37801707,0.008091476,-0.12649101,0.55614907,-0.44793004,1.0793881,0.9641179,-0.2568325,-0.408026,-0.4270883,-0.49485826,0.9221486,-0.60719234,-0.07526412,-1.3003534,0.24235827,0.7937855
43,letter,-1.2468263,0.7017717,0.60239595,-0.63143015,-0.0056901844,-0.21242611,0.7749405,-0.12324821,-0.07280429,0.37016675,0.16136463,0.21064775,-0.29559177,-0.00045420084,0.7121548,-0.23435806,0.14209226,-0.51374865,0.28662893,0.17804745,-0.34509128,-1.2007784,-0.049489927,-0.17153561,-0.0673214,0.008296791,-1.172031,0.5203221,0.26144892,0.10403072,-0.08487617,0.91249263,-1.0676324,0.2154301,1.1227198,-0.44577938,0.0088888435,-0.45203897,-0.41644588,0.913793,-0.80480576,-0.54726875,-0.5665012,0.18784615,0.48780164
44,letter,-1.228527,0.5266426,0.96747357,-0.61082655,-0.28640574,-0.24328627,0.20566504,-0.18531746,0.035377845,-0.015251535,0.15899092,0.46000224,0.058069434,-0.6205845,-0.25859305,-0.25585827,0.18076733,-0.26912716,-0.21063472,0.9829589,-0.59850746,0.35228443,0.6914675,-0.32369787,-0.68239015,0.013751497,-1.3618653,0.3894756,0.014927387,-0.13498278,0.5652654,0.57539797,-0.38446108,-0.92701304,1.4638655,-0.40865177,0.8996039,-0.6925853,-0.3701441,1.0737239,-0.5481768,-0.31766236,-0.41928315,0.00095768843,-0.22004576
